VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_2962,5,115.33,491.25,2838.00,530.00,300.00,2008.00,1136.87,400.00,736.87
VEH_2963,2,46.16,195.76,3540.00,205.00,120.00,3215.00,693.64,400.00,293.64
VEH_2964,7,172.96,453.20,3540.00,493.00,420.00,2627.00,1079.80,400.00,679.80
VEH_2965,6,150.51,700.65,3549.00,743.00,360.00,2446.00,1450.98,400.00,1050.98
VEH_2966,8,151.19,300.99,5160.00,399.00,480.00,4281.00,851.49,400.00,451.49
VEH_2967,5,100.58,371.62,4020.00,435.00,300.00,3285.00,957.43,400.00,557.43
VEH_2968,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2969,2,45.38,361.13,4380.00,387.00,120.00,3873.00,941.69,400.00,541.69
VEH_2970,2,45.84,74.28,3360.00,76.00,120.00,3164.00,511.42,400.00,111.42
VEH_2971,2,49.83,186.48,3507.00,210.00,120.00,3177.00,679.72,400.00,279.72
VEH_2972,2,47.42,305.16,3540.00,305.00,120.00,3115.00,857.75,400.00,457.75
VEH_2973,2,45.92,96.28,3457.00,107.00,120.00,3230.00,544.42,400.00,144.42
VEH_2974,2,44.39,619.23,3676.00,625.00,120.00,2931.00,1328.85,400.00,928.85
VEH_2975,5,123.87,565.50,4108.00,590.00,300.00,3218.00,1248.25,400.00,848.25
VEH_2976,5,125.05,483.78,5242.00,527.00,300.00,4415.00,1125.67,400.00,725.67
VEH_2977,6,141.17,252.53,4020.00,302.00,360.00,3358.00,778.79,400.00,378.79
VEH_2978,2,50.67,181.28,3720.00,202.00,120.00,3398.00,671.92,400.00,271.92
VEH_2979,2,45.90,145.96,3720.00,164.00,120.00,3436.00,618.94,400.00,218.94
VEH_2980,4,89.80,460.83,5160.00,497.00,240.00,4423.00,1091.24,400.00,691.24
VEH_2981,5,118.18,838.37,4544.00,857.00,300.00,3387.00,1657.55,400.00,1257.55
VEH_2982,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2983,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2984,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2985,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2986,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2987,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2988,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2989,2,53.04,261.68,3720.00,259.00,120.00,3341.00,971.02,500.00,471.02
VEH_2990,3,53.37,404.50,4380.00,445.00,180.00,3755.00,1228.10,500.00,728.10
VEH_2991,3,54.28,107.92,3823.00,119.00,180.00,3524.00,694.25,500.00,194.25
VEH_2992,2,53.71,107.92,3823.00,119.00,120.00,3584.00,694.25,500.00,194.25
VEH_2993,3,53.37,310.35,4800.00,311.00,180.00,4309.00,1058.63,500.00,558.63
VEH_2994,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2995,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2996,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2997,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2998,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_2999,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3001,3,74.92,511.49,4646.00,534.00,180.00,3932.00,1420.67,500.00,920.67
VEH_3002,5,93.46,821.79,4982.00,897.00,300.00,3785.00,817.43,160.00,657.43
VEH_3003,8,168.22,890.26,4380.00,963.00,480.00,2937.00,872.21,160.00,712.21
VEH_3004,6,132.45,799.88,4274.00,877.00,360.00,3037.00,799.91,160.00,639.91
VEH_3005,7,161.26,903.35,4380.00,997.00,420.00,2963.00,882.68,160.00,722.68
VEH_3006,12,244.62,1171.66,5621.00,1315.00,720.00,3586.00,1097.33,160.00,937.33
VEH_3007,7,164.82,1223.38,4647.00,1311.00,420.00,2916.00,1138.71,160.00,978.71
VEH_3008,5,80.97,544.07,4380.00,601.00,300.00,3479.00,595.26,160.00,435.26
VEH_3009,7,127.67,846.36,5160.00,940.00,420.00,3800.00,837.09,160.00,677.09
VEH_3010,2,36.38,383.61,2940.00,398.00,120.00,2422.00,466.89,160.00,306.89
VEH_3011,3,69.39,382.41,4980.00,426.00,180.00,4374.00,465.93,160.00,305.93
VEH_3012,7,135.12,1310.97,4380.00,1403.00,420.00,2557.00,1208.78,160.00,1048.78
VEH_3013,6,126.03,496.71,4800.00,591.00,360.00,3849.00,557.37,160.00,397.37
VEH_3014,3,51.10,356.58,3058.00,391.00,180.00,2487.00,445.27,160.00,285.27
VEH_3015,6,128.26,813.24,6420.00,868.00,360.00,5192.00,810.60,160.00,650.60
VEH_3016,2,26.67,496.28,3540.00,508.00,120.00,2912.00,557.02,160.00,397.02
VEH_3017,1,25.58,368.92,3360.00,381.00,60.00,2919.00,455.14,160.00,295.14
VEH_3018,7,139.96,937.85,4800.00,1055.00,420.00,3325.00,910.28,160.00,750.28
VEH_3019,5,109.88,582.77,4380.00,659.00,300.00,3421.00,626.21,160.00,466.21
VEH_3020,8,147.22,1283.80,4800.00,1387.00,480.00,2933.00,1187.04,160.00,1027.04
VEH_3021,7,142.63,1333.25,5675.00,1395.00,420.00,3860.00,1226.60,160.00,1066.60
VEH_3022,1,27.43,185.15,3360.00,200.00,60.00,3100.00,405.15,220.00,185.15
VEH_3023,5,121.74,408.24,5109.00,495.00,300.00,4314.00,628.24,220.00,408.24
VEH_3024,5,124.49,631.93,3410.00,702.00,300.00,2408.00,851.93,220.00,631.93
VEH_3025,1,20.52,156.49,3360.00,170.00,60.00,3130.00,376.49,220.00,156.49
VEH_3026,7,157.31,635.71,5052.00,728.00,420.00,3904.00,855.71,220.00,635.71
VEH_3027,1,30.01,100.05,3360.00,111.00,60.00,3189.00,320.05,220.00,100.05
VEH_3028,2,38.20,330.98,4020.00,364.00,120.00,3536.00,550.98,220.00,330.98
VEH_3029,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3030,5,96.97,700.92,4800.00,757.00,300.00,3743.00,920.92,220.00,700.92
VEH_3031,1,26.67,185.15,3360.00,200.00,60.00,3100.00,405.15,220.00,185.15
VEH_3032,6,136.47,934.90,5160.00,995.00,360.00,3805.00,1154.90,220.00,934.90
VEH_3033,2,32.83,313.58,2940.00,326.00,120.00,2494.00,533.58,220.00,313.58
VEH_3034,9,187.40,478.51,6420.00,596.00,540.00,5284.00,698.51,220.00,478.51
VEH_3035,8,159.55,588.43,6420.00,657.00,480.00,5283.00,808.43,220.00,588.43
VEH_3036,4,65.49,407.08,4380.00,460.00,240.00,3680.00,627.08,220.00,407.08
VEH_3037,1,31.27,292.72,3360.00,294.00,60.00,3006.00,512.72,220.00,292.72
VEH_3038,6,149.98,857.37,4534.00,933.00,360.00,3241.00,1077.37,220.00,857.37
VEH_3039,1,31.70,361.38,3360.00,362.00,60.00,2938.00,581.38,220.00,361.38
VEH_3040,5,133.48,524.65,4549.00,602.00,300.00,3647.00,744.65,220.00,524.65
VEH_3041,4,114.36,661.88,4800.00,700.00,240.00,3860.00,881.88,220.00,661.88
VEH_3042,4,92.74,254.37,3033.00,296.00,240.00,2497.00,605.24,300.00,305.24
VEH_3043,4,97.45,374.60,4980.00,428.00,240.00,4312.00,749.52,300.00,449.52
VEH_3044,1,31.14,61.63,3360.00,61.00,60.00,3239.00,373.95,300.00,73.95
VEH_3045,6,138.27,1046.04,4380.00,1069.00,360.00,2951.00,1555.25,300.00,1255.25
VEH_3046,2,62.17,194.23,4020.00,225.00,120.00,3675.00,533.08,300.00,233.08
VEH_3047,1,38.65,185.15,3720.00,200.00,60.00,3460.00,522.18,300.00,222.18
VEH_3048,2,39.55,288.65,2580.00,315.00,120.00,2145.00,646.38,300.00,346.38
VEH_3049,6,148.11,398.65,3744.00,473.00,360.00,2911.00,778.39,300.00,478.39
VEH_3050,8,197.91,540.39,4800.00,640.00,480.00,3680.00,948.46,300.00,648.46
VEH_3051,9,219.47,978.74,4934.00,1096.00,540.00,3298.00,1474.49,300.00,1174.49
VEH_3052,9,193.10,1370.98,5027.00,1422.00,540.00,3065.00,1945.17,300.00,1645.17
VEH_3053,3,79.77,495.37,4800.00,524.00,180.00,4096.00,894.44,300.00,594.44
VEH_3054,6,145.14,847.59,3667.00,904.00,360.00,2403.00,1317.11,300.00,1017.11
VEH_3055,6,119.91,570.52,3734.00,632.00,360.00,2742.00,984.62,300.00,684.62
VEH_3056,4,106.98,964.21,3720.00,955.00,240.00,2525.00,1457.05,300.00,1157.05
VEH_3057,2,41.47,119.58,4380.00,139.00,120.00,4121.00,443.49,300.00,143.49
VEH_3058,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3059,3,72.30,505.77,3360.00,539.00,180.00,2641.00,906.93,300.00,606.93
VEH_3060,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3061,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3062,4,90.83,206.09,3438.00,230.00,240.00,2968.00,709.14,400.00,309.14
VEH_3063,8,193.83,574.77,3639.00,652.00,480.00,2507.00,1262.15,400.00,862.15
VEH_3064,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3065,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3066,2,46.81,88.31,3720.00,110.00,120.00,3490.00,532.47,400.00,132.47
VEH_3067,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3068,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3069,5,122.48,408.28,5109.00,415.00,300.00,4394.00,1012.42,400.00,612.42
VEH_3070,1,28.81,167.48,3720.00,166.00,60.00,3494.00,651.22,400.00,251.22
VEH_3071,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3072,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3073,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3074,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3075,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3076,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3077,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3078,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3079,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3080,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3081,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3082,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3083,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3084,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3085,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3086,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3087,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3088,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3089,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3090,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3091,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3092,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3093,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3094,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3095,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3096,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3097,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3098,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3099,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3100,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3101,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3102,8,150.57,1331.28,3827.00,1441.00,480.00,1906.00,1225.03,160.00,1065.03
VEH_3103,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3104,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3105,4,79.36,604.15,5479.00,671.00,240.00,4568.00,643.32,160.00,483.32
VEH_3106,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3107,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3108,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3109,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3110,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3111,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3112,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3113,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3114,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3115,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3116,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3117,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3118,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3119,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3120,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3121,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3122,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3123,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3124,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3125,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3126,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3127,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3128,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3129,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3130,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3131,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3132,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3133,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3134,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3135,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3136,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3137,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3138,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3139,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3140,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3141,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3142,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3143,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3144,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3145,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3146,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3147,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3148,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3149,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3150,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3151,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3152,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3153,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3154,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3155,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3156,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3157,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3158,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3159,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3160,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3161,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3162,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3163,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3164,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3165,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3166,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3167,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3168,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3169,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3170,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3171,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3172,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3173,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3174,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3175,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3176,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3177,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3178,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3179,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3180,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3181,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3182,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3183,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3184,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3185,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3186,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3187,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3188,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3189,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3190,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3191,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3192,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3193,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3194,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3195,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3196,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3197,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3198,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3199,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3200,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3201,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3202,3,68.00,539.52,2592.00,557.00,180.00,1855.00,591.62,160.00,431.62
VEH_3203,6,105.20,946.32,4020.00,1005.00,360.00,2655.00,917.06,160.00,757.06
VEH_3204,10,202.19,1145.27,4980.00,1291.00,600.00,3089.00,1076.22,160.00,916.22
VEH_3205,6,116.21,434.00,4800.00,471.00,360.00,3969.00,507.20,160.00,347.20
VEH_3206,3,69.31,760.66,4800.00,797.00,180.00,3823.00,768.53,160.00,608.53
VEH_3207,7,155.82,1345.79,4980.00,1399.00,420.00,3161.00,1236.63,160.00,1076.63
VEH_3208,2,46.91,442.52,4980.00,471.00,120.00,4389.00,514.01,160.00,354.01
VEH_3209,4,94.14,1254.83,5460.00,1262.00,240.00,3958.00,1163.87,160.00,1003.87
VEH_3210,9,178.37,1250.90,6460.00,1396.00,540.00,4524.00,1160.72,160.00,1000.72
VEH_3211,4,79.15,467.15,3540.00,520.00,240.00,2780.00,533.72,160.00,373.72
VEH_3212,5,89.79,750.93,4800.00,777.00,300.00,3723.00,760.75,160.00,600.75
VEH_3213,9,172.17,928.75,6900.00,1017.00,540.00,5343.00,903.00,160.00,743.00
VEH_3214,4,86.89,649.16,4380.00,700.00,240.00,3440.00,679.33,160.00,519.33
VEH_3215,7,122.87,844.11,5460.00,944.00,420.00,4096.00,835.29,160.00,675.29
VEH_3216,7,126.86,997.33,4380.00,1070.00,420.00,2890.00,957.87,160.00,797.87
VEH_3217,3,64.06,502.70,2580.00,512.00,180.00,1888.00,562.16,160.00,402.16
VEH_3218,9,196.48,957.23,4417.00,1080.00,540.00,2797.00,925.78,160.00,765.78
VEH_3219,3,58.72,454.30,2473.00,483.00,180.00,1810.00,523.44,160.00,363.44
VEH_3220,10,204.77,1261.99,4800.00,1369.00,600.00,2831.00,1169.59,160.00,1009.59
VEH_3221,12,264.66,1918.93,6139.00,2033.00,720.00,3386.00,1695.15,160.00,1535.15
VEH_3222,7,158.90,796.52,5160.00,882.00,420.00,3858.00,797.22,160.00,637.22
VEH_3223,5,110.21,653.97,4020.00,729.00,300.00,2991.00,683.18,160.00,523.18
VEH_3224,7,144.06,755.82,3909.00,855.00,420.00,2634.00,764.66,160.00,604.66
VEH_3225,9,202.76,1228.64,5460.00,1342.00,540.00,3578.00,1142.92,160.00,982.92
VEH_3226,4,73.14,935.76,3973.00,977.00,240.00,2756.00,908.61,160.00,748.61
VEH_3227,6,127.54,891.42,6240.00,939.00,360.00,4941.00,873.14,160.00,713.14
VEH_3228,6,123.38,765.11,5820.00,848.00,360.00,4612.00,772.09,160.00,612.09
VEH_3229,4,67.15,450.57,5160.00,495.00,240.00,4425.00,520.45,160.00,360.45
VEH_3230,5,110.14,877.48,6420.00,983.00,300.00,5137.00,861.98,160.00,701.98
VEH_3231,5,121.59,1080.59,5160.00,1156.00,300.00,3704.00,1024.48,160.00,864.48
VEH_3232,4,116.58,550.49,5160.00,615.00,240.00,4305.00,770.49,220.00,550.49
VEH_3233,3,59.87,190.76,2377.00,215.00,180.00,1982.00,410.76,220.00,190.76
VEH_3234,6,143.25,1229.09,4380.00,1245.00,360.00,2775.00,1449.09,220.00,1229.09
VEH_3235,2,56.41,442.57,2384.00,457.00,120.00,1807.00,662.57,220.00,442.57
VEH_3236,5,107.91,680.14,3540.00,743.00,300.00,2497.00,900.14,220.00,680.14
VEH_3237,7,194.02,1160.53,4184.00,1225.00,420.00,2539.00,1380.53,220.00,1160.53
VEH_3238,7,164.73,705.76,5820.00,783.00,420.00,4617.00,925.76,220.00,705.76
VEH_3239,2,45.73,302.62,4380.00,325.00,120.00,3935.00,522.62,220.00,302.62
VEH_3240,1,28.94,233.25,3360.00,248.00,60.00,3052.00,453.25,220.00,233.25
VEH_3241,7,130.75,520.16,5579.00,602.00,420.00,4557.00,740.16,220.00,520.16
VEH_3242,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3243,4,88.88,507.53,4020.00,544.00,240.00,3236.00,727.53,220.00,507.53
VEH_3244,5,88.69,952.68,5460.00,962.00,300.00,4198.00,1172.68,220.00,952.68
VEH_3245,2,58.10,573.46,4800.00,581.00,120.00,4099.00,793.46,220.00,573.46
VEH_3246,3,60.63,513.86,2940.00,529.00,180.00,2231.00,733.86,220.00,513.86
VEH_3247,3,60.51,443.29,4380.00,459.00,180.00,3741.00,663.29,220.00,443.29
VEH_3248,1,26.75,404.71,3360.00,395.00,60.00,2905.00,624.71,220.00,404.71
VEH_3249,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VEH_3250,7,157.04,1124.61,4380.00,1164.00,420.00,2796.00,1344.61,220.00,1124.61
VEH_3251,6,154.80,731.40,4380.00,795.00,360.00,3225.00,951.40,220.00,731.40
VEH_3252,8,194.34,988.18,4167.00,1049.00,480.00,2638.00,1208.18,220.00,988.18
VEH_3253,2,54.93,170.62,2398.00,193.00,120.00,2085.00,390.62,220.00,170.62
VEH_3254,4,105.06,472.11,2940.00,512.00,240.00,2188.00,692.11,220.00,472.11
VEH_3255,10,224.80,1136.10,4956.00,1228.00,600.00,3128.00,1356.10,220.00,1136.10
VEH_3256,6,154.69,553.98,4800.00,627.00,360.00,3813.00,773.98,220.00,553.98
VEH_3257,7,158.31,641.50,4380.00,711.00,420.00,3249.00,861.50,220.00,641.50
VEH_3258,7,202.97,801.31,5334.00,910.00,420.00,4004.00,1021.31,220.00,801.31
VEH_3259,7,173.75,474.59,4510.00,547.00,420.00,3543.00,694.59,220.00,474.59
VEH_3260,6,141.35,1020.23,6420.00,1066.00,360.00,4994.00,1240.23,220.00,1020.23
VEH_3261,2,52.63,164.98,2395.00,192.00,120.00,2083.00,384.98,220.00,164.98
