ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
Null,VEH_2903,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305166311756,VEH_2903,2,D_1385,2023-05-15 04:19,0,60,2023-05-15 05:19,Yes,20.23,0,360,0
Null,VEH_2903,3,O_68,2023-05-15 06:22,0,0,2023-05-15 06:22,Null,0.0,0,1440,-1
20230515B498543_001,VEH_2903,4,D_56,2023-05-15 08:15,0,60,2023-05-15 09:15,Yes,25.36,420,900,1
Null,VEH_2904,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406441,VEH_2904,2,D_351,2023-05-15 03:19,221,60,2023-05-15 08:00,Yes,21.38,420,900,0
Null,VEH_2904,3,O_276,2023-05-15 09:53,0,0,2023-05-15 09:53,Null,0.0,0,1440,-1
20230515B494725_001,VEH_2904,4,D_1,2023-05-15 09:48,12,60,2023-05-15 11:00,Yes,15.73,600,1020,1
Null,VEH_2904,5,O_276,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230513B494031_001,VEH_2904,6,D_12,2023-05-15 15:03,177,60,2023-05-15 19:00,Yes,21.52,1080,120,2
Null,VEH_2904,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156311424,VEH_2904,8,D_1185,Null,Null,Null,Null,No,23.31,420,900,5
Null,VEH_2905,1,O_62,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
M18406455,VEH_2905,2,D_672,2023-05-15 05:55,245,60,2023-05-15 11:00,Yes,14.87,600,1020,0
20230515B497990_001,VEH_2905,3,D_108,2023-05-15 16:31,0,60,2023-05-15 17:31,Yes,11.27,780,1080,0
Null,VEH_2905,4,O_800,2023-05-15 18:44,0,0,2023-05-15 18:44,Null,0.0,0,1440,-1
20230515B497488_001,VEH_2905,5,D_91,2023-05-15 19:22,0,60,2023-05-15 20:22,Yes,20.51,1080,120,3
Null,VEH_2905,6,O_800,2023-05-16 01:37,0,0,2023-05-16 01:37,Null,0.0,0,1440,-1
20230516B499136_001,VEH_2905,7,D_59,2023-05-16 01:37,0,60,2023-05-16 02:37,Yes,22.14,1080,120,4
Null,VEH_2905,8,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498461_001,VEH_2905,9,D_109,Null,Null,Null,Null,No,20.29,600,1020,4
Null,VEH_2906,1,O_62,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B497985_001,VEH_2906,2,D_108,2023-05-15 12:46,0,60,2023-05-15 13:46,Yes,15.2,600,1020,2
M18406443,VEH_2906,3,D_350,Null,Null,Null,Null,No,10.28,420,900,2
Null,VEH_2906,4,O_394,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305186339911,VEH_2906,5,D_1184,Null,Null,Null,Null,No,22.7,600,1020,5
Null,VEH_2907,1,O_62,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166311758,VEH_2907,2,D_1386,2023-05-15 12:09,51,60,2023-05-15 14:00,Yes,16.87,780,1080,1
Null,VEH_2908,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B000052_001,VEH_2908,2,D_184,Null,Null,Null,Null,No,25.61,600,1020,5
Null,VEH_2909,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497382_001,VEH_2909,2,D_182,Null,Null,Null,Null,No,25.88,600,1020,5
Null,VEH_2910,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B496083_001,VEH_2910,2,D_208,Null,Null,Null,Null,No,17.17,780,1080,5
Null,VEH_2910,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497250_001,VEH_2910,4,D_132,Null,Null,Null,Null,No,17.18,0,360,5
Null,VEH_2910,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497516_001,VEH_2910,6,D_163,Null,Null,Null,Null,No,19.51,420,900,4
Null,VEH_2911,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B497998_001,VEH_2911,2,D_233,Null,Null,Null,Null,No,21.82,420,900,4
Null,VEH_2912,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499678_001,VEH_2912,2,D_209,Null,Null,Null,Null,No,23.27,600,1020,5
Null,VEH_2914,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B000036_001,VEH_2914,2,D_233,Null,Null,Null,Null,No,21.23,780,1080,4
Null,VEH_2914,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515939097,VEH_2914,4,D_31,Null,Null,Null,Null,No,21.88,600,1020,5
Null,VEH_2915,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B497987_001,VEH_2915,2,D_108,Null,Null,Null,Null,No,21.83,600,1020,3
Null,VEH_2916,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408601,VEH_2916,2,D_405,Null,Null,Null,Null,No,16.99,420,900,5
Null,VEH_2917,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18408264,VEH_2917,2,D_359,Null,Null,Null,Null,No,20.1,780,1080,4
Null,VEH_2917,3,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499652_001,VEH_2917,4,D_208,Null,Null,Null,Null,No,24.4,600,1020,4
Null,VEH_2918,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305186339008,VEH_2918,2,D_1184,Null,Null,Null,Null,No,21.34,420,900,5
Null,VEH_2919,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B498298_001,VEH_2919,2,D_199,2023-05-16 00:55,0,60,2023-05-16 01:55,Yes,12.76,0,360,4
20230515B495640_001,VEH_2919,3,D_9,Null,Null,Null,Null,No,13.05,420,900,4
Null,VEH_2919,4,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494749_001,VEH_2919,5,D_193,Null,Null,Null,Null,No,21.55,420,900,4
Null,VEH_2920,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B496500_001,VEH_2920,2,D_109,Null,Null,Null,Null,No,25.91,600,1020,4
Null,VEH_2921,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B000356_001,VEH_2921,2,D_108,Null,Null,Null,Null,No,21.9,420,900,5
Null,VEH_2922,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B497560_001,VEH_2922,2,D_202,Null,Null,Null,Null,No,16.86,420,900,4
20230515B497597_001,VEH_2922,3,D_173,Null,Null,Null,Null,No,15.1,600,1020,4
Null,VEH_2924,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B497587_001,VEH_2924,2,D_171,Null,Null,Null,Null,No,17.36,420,900,4
20230515B497499_001,VEH_2924,3,D_54,Null,Null,Null,Null,No,15.52,600,1020,4
Null,VEH_2925,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B497656_001,VEH_2925,2,D_208,Null,Null,Null,Null,No,22.93,420,900,4
Null,VEH_2925,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498316_001,VEH_2925,4,D_201,Null,Null,Null,Null,No,27.84,600,1020,4
Null,VEH_2926,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B497707_001,VEH_2926,2,D_112,Null,Null,Null,Null,No,31.58,420,900,4
Null,VEH_2926,3,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408573,VEH_2926,4,D_416,Null,Null,Null,Null,No,18.8,420,900,5
20230516B000396_001,VEH_2926,5,D_208,Null,Null,Null,Null,No,12.96,420,900,5
Null,VEH_2927,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B498146_001,VEH_2927,2,D_178,Null,Null,Null,Null,No,21.53,420,900,4
Null,VEH_2927,3,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000229_001,VEH_2927,4,D_233,Null,Null,Null,Null,No,28.5,420,900,5
Null,VEH_2928,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B498229_001,VEH_2928,2,D_182,Null,Null,Null,Null,No,28.48,420,900,4
Null,VEH_2928,3,O_62,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408261,VEH_2928,4,D_955,Null,Null,Null,Null,No,30.52,420,900,5
Null,VEH_2929,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B498326_001,VEH_2929,2,D_203,Null,Null,Null,Null,No,29.21,420,900,4
Null,VEH_2929,3,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495047_001,VEH_2929,4,D_6,Null,Null,Null,Null,No,26.52,420,900,5
Null,VEH_2930,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B498336_001,VEH_2930,2,D_166,Null,Null,Null,Null,No,28.13,420,900,4
Null,VEH_2930,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499820_001,VEH_2930,4,D_108,Null,Null,Null,Null,No,20.74,420,900,4
Null,VEH_2931,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230515B498455_001,VEH_2931,2,D_1,Null,Null,Null,Null,No,26.32,420,900,4
Null,VEH_2931,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495420_001,VEH_2931,4,D_140,Null,Null,Null,Null,No,28.19,600,1020,5
Null,VEH_2932,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230516B000309_001,VEH_2932,2,D_109,Null,Null,Null,Null,No,28.41,420,900,4
Null,VEH_2932,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494638_001,VEH_2932,4,D_47,Null,Null,Null,Null,No,29.41,600,1020,4
Null,VEH_2933,1,O_800,2023-05-16 00:33,0,0,2023-05-16 00:33,Null,0.0,0,1440,-1
20230516B000435_001,VEH_2933,2,D_1,Null,Null,Null,Null,No,23.24,420,900,4
Null,VEH_2933,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495281_001,VEH_2933,4,D_6,Null,Null,Null,Null,No,20.29,600,1020,4
Null,VEH_2935,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497989_001,VEH_2935,2,D_108,2023-05-16 00:46,0,60,2023-05-16 01:46,Yes,20.25,0,360,4
20230516B000112_001,VEH_2935,3,D_208,Null,Null,Null,Null,No,12.38,600,1020,4
Null,VEH_2936,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000101_001,VEH_2936,2,D_108,2023-05-16 00:46,0,60,2023-05-16 01:46,Yes,15.18,0,360,4
20230516B499463_001,VEH_2936,3,D_109,Null,Null,Null,Null,No,17.29,600,1020,4
Null,VEH_2937,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000105_001,VEH_2937,2,D_233,2023-05-16 00:59,0,60,2023-05-16 01:59,Yes,20.27,1080,120,4
MF2305186339006,VEH_2937,3,D_1184,Null,Null,Null,Null,No,9.55,1080,120,4
Null,VEH_2939,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498109_001,VEH_2939,2,D_116,Null,Null,Null,Null,No,18.02,600,1020,4
20230515B497255_001,VEH_2939,3,D_41,Null,Null,Null,Null,No,14.51,780,1080,5
Null,VEH_2942,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18407422,VEH_2942,2,D_407,2023-05-16 02:11,0,60,2023-05-16 03:11,Yes,21.85,0,360,4
M18408260,VEH_2942,3,D_954,Null,Null,Null,Null,No,19.1,600,1020,4
Null,VEH_2943,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499677_001,VEH_2943,2,D_1,2023-05-16 02:16,0,60,2023-05-16 03:16,Yes,21.17,0,360,4
M18408604,VEH_2943,3,D_405,Null,Null,Null,Null,No,20.49,420,900,4
Null,VEH_2943,4,O_19,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B496279_001,VEH_2943,5,D_208,Null,Null,Null,Null,No,24.8,600,1020,5
20230516B498978_009,VEH_2943,6,D_208,Null,Null,Null,Null,No,15.33,600,1020,5
Null,VEH_2944,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499505_001,VEH_2944,2,D_109,2023-05-16 02:54,0,60,2023-05-16 03:54,Yes,34.65,0,360,4
Null,VEH_2944,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494714_001,VEH_2944,4,D_43,Null,Null,Null,Null,No,39.69,600,1020,4
Null,VEH_2945,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499685_001,VEH_2945,2,D_209,Null,Null,Null,Null,No,21.58,420,900,4
M18406444,VEH_2945,3,D_349,Null,Null,Null,Null,No,14.82,600,1020,3
Null,VEH_2946,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B498006_001,VEH_2946,2,D_208,Null,Null,Null,Null,No,30.73,420,900,2
Null,VEH_2946,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497246_001,VEH_2946,4,D_132,Null,Null,Null,Null,No,33.41,420,900,5
Null,VEH_2947,1,O_62,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
M18406456,VEH_2947,2,D_529,Null,Null,Null,Null,No,27.5,420,900,1
Null,VEH_2947,3,O_68,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305176316601,VEH_2947,4,D_1225,Null,Null,Null,Null,No,18.99,420,900,4
Null,VEH_2948,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000318_001,VEH_2948,2,D_209,Null,Null,Null,Null,No,25.7,780,1080,5
20230515B495781_001,VEH_2948,3,D_234,Null,Null,Null,Null,No,15.99,1080,120,5
Null,VEH_2949,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000436_001,VEH_2949,2,D_1,Null,Null,Null,Null,No,29.58,780,1080,5
Null,VEH_2950,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000458_001,VEH_2950,2,D_208,Null,Null,Null,Null,No,19.66,780,1080,5
20230516B499805_001,VEH_2950,3,D_208,Null,Null,Null,Null,No,20.99,780,1080,5
Null,VEH_2951,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000765_001,VEH_2951,2,D_109,Null,Null,Null,Null,No,20.48,780,1080,5
20230515B498254_001,VEH_2951,3,D_84,Null,Null,Null,Null,No,21.39,780,1080,4
Null,VEH_2953,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515939021,VEH_2953,2,D_32,Null,Null,Null,Null,No,33.24,780,1080,5
Null,VEH_2954,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305306379975,VEH_2954,2,D_1568,Null,Null,Null,Null,No,28.58,780,1080,5
Null,VEH_2955,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495631_001,VEH_2955,2,D_124,Null,Null,Null,Null,No,26.4,780,1080,4
20230515B495632_001,VEH_2955,3,D_124,Null,Null,Null,Null,No,15.36,0,360,5
Null,VEH_2957,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495719_001,VEH_2957,2,D_70,Null,Null,Null,Null,No,27.61,780,1080,4
Null,VEH_2958,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495746_001,VEH_2958,2,D_83,Null,Null,Null,Null,No,22.38,780,1080,4
20230515B495973_001,VEH_2958,3,D_1,Null,Null,Null,Null,No,17.41,1080,120,5
Null,VEH_2959,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495751_001,VEH_2959,2,D_88,Null,Null,Null,Null,No,23.83,780,1080,4
20230515B497279_001,VEH_2959,3,D_193,Null,Null,Null,Null,No,17.66,1080,120,4
Null,VEH_2960,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495756_001,VEH_2960,2,D_56,Null,Null,Null,Null,No,30.48,780,1080,4
Null,VEH_2962,1,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498439_001,VEH_2962,2,D_109,Null,Null,Null,Null,No,31.04,780,1080,5
20230516B001078_001,VEH_2962,3,D_109,Null,Null,Null,Null,No,19.62,780,1080,5
Null,VEH_2964,1,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408452,VEH_2964,2,D_577,Null,Null,Null,Null,No,18.17,780,1080,5
20230516B499545_001,VEH_2964,3,D_208,Null,Null,Null,Null,No,30.44,780,1080,4
Null,VEH_2965,1,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408435,VEH_2965,2,D_293,Null,Null,Null,Null,No,28.08,780,1080,4
20230516B498928_001,VEH_2965,3,D_209,Null,Null,Null,Null,No,21.56,1080,120,5
Null,VEH_2975,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
M18407377,VEH_2975,2,D_376,Null,Null,Null,Null,No,32.52,780,1080,5
M18408256,VEH_2975,3,D_380,Null,Null,Null,Null,No,16.74,780,1080,5
Null,VEH_2977,1,O_62,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B498007_001,VEH_2977,2,D_208,Null,Null,Null,Null,No,26.58,780,1080,3
20230515B498004_001,VEH_2977,3,D_208,Null,Null,Null,Null,No,23.58,1080,120,5
Null,VEH_3003,1,O_129,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B495852_001,VEH_3003,2,D_208,2023-05-15 07:01,359,60,2023-05-15 14:00,Yes,24.56,780,1080,1
Null,VEH_3003,3,O_276,2023-05-15 15:40,0,0,2023-05-15 15:40,Null,0.0,0,1440,-1
20230513B494122_001,VEH_3003,4,D_108,2023-05-15 14:38,0,60,2023-05-15 15:38,Yes,18.99,780,1080,2
Null,VEH_3003,5,O_800,2023-05-15 18:44,0,0,2023-05-15 18:44,Null,0.0,0,1440,-1
20230515B498156_001,VEH_3003,6,D_26,2023-05-15 18:54,306,60,2023-05-16 01:00,Yes,19.61,0,360,2
Null,VEH_3003,7,O_800,2023-05-16 02:05,0,0,2023-05-16 02:05,Null,0.0,0,1440,-1
20230515B498141_001,VEH_3003,8,D_37,2023-05-16 02:06,0,60,2023-05-16 03:06,Yes,21.33,0,360,4
Null,VEH_3003,9,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499482_001,VEH_3003,10,D_233,Null,Null,Null,Null,No,20.86,420,900,5
Null,VEH_3006,1,O_129,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499591_001,VEH_3006,2,D_233,2023-05-16 00:59,0,60,2023-05-16 01:59,Yes,25.66,1080,120,4
Null,VEH_3006,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497535_001,VEH_3006,4,D_96,Null,Null,Null,Null,No,26.37,420,900,5
Null,VEH_3007,1,O_129,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B499541_001,VEH_3007,2,D_109,Null,Null,Null,Null,No,20.15,420,900,4
Null,VEH_3007,3,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495465_001,VEH_3007,4,D_219,Null,Null,Null,Null,No,25.98,780,1080,4
Null,VEH_3007,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495942_001,VEH_3007,6,D_150,Null,Null,Null,Null,No,25.8,780,1080,4
Null,VEH_3007,7,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497420_001,VEH_3007,8,D_41,Null,Null,Null,Null,No,24.38,600,1020,4
Null,VEH_3008,1,O_129,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000008_001,VEH_3008,2,D_184,2023-05-16 00:55,0,60,2023-05-16 01:55,Yes,11.68,1080,120,4
Null,VEH_3008,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498933_001,VEH_3008,4,D_208,Null,Null,Null,Null,No,15.91,420,900,5
20230516B000818_001,VEH_3008,5,D_166,Null,Null,Null,Null,No,10.62,1080,120,5
Null,VEH_3012,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498963_001,VEH_3012,2,D_108,Null,Null,Null,Null,No,14.1,600,1020,5
20230515B495766_001,VEH_3012,3,D_61,Null,Null,Null,Null,No,12.4,780,1080,5
Null,VEH_3036,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000196_001,VEH_3036,2,D_108,Null,Null,Null,Null,No,19.34,600,1020,4
20230515B497318_001,VEH_3036,3,D_54,Null,Null,Null,Null,No,13.59,0,360,5
Null,VEH_3042,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495809_001,VEH_3042,2,D_208,Null,Null,Null,Null,No,30.61,780,1080,4
Null,VEH_3045,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497381_001,VEH_3045,2,D_182,Null,Null,Null,Null,No,23.46,780,1080,4
20230515B497228_001,VEH_3045,3,D_112,Null,Null,Null,Null,No,18.24,780,1080,3
Null,VEH_3048,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497489_001,VEH_3048,2,D_91,Null,Null,Null,Null,No,22.93,780,1080,4
20230515B495703_001,VEH_3048,3,D_180,Null,Null,Null,Null,No,16.62,1080,120,5
Null,VEH_3049,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497534_001,VEH_3049,2,D_96,Null,Null,Null,Null,No,27.16,780,1080,4
Null,VEH_3050,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497580_001,VEH_3050,2,D_166,Null,Null,Null,Null,No,26.7,780,1080,4
Null,VEH_3051,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498113_001,VEH_3051,2,D_112,Null,Null,Null,Null,No,21.72,780,1080,4
20230515B497738_001,VEH_3051,3,D_146,Null,Null,Null,Null,No,19.86,780,1080,5
Null,VEH_3052,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498118_001,VEH_3052,2,D_18,Null,Null,Null,Null,No,32.13,780,1080,4
Null,VEH_3053,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000045_001,VEH_3053,2,D_1,Null,Null,Null,Null,No,21.64,780,1080,4
20230515B495641_001,VEH_3053,3,D_13,Null,Null,Null,Null,No,20.06,1080,120,5
Null,VEH_3054,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000329_001,VEH_3054,2,D_109,Null,Null,Null,Null,No,26.42,780,1080,4
Null,VEH_3055,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000645_001,VEH_3055,2,D_112,Null,Null,Null,Null,No,22.56,780,1080,4
20230515B497547_001,VEH_3055,3,D_118,Null,Null,Null,Null,No,18.56,1080,120,5
Null,VEH_3056,1,O_129,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499542_001,VEH_3056,2,D_209,Null,Null,Null,Null,No,29.63,420,900,5
Null,VEH_3059,1,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
N_20230515939092,VEH_3059,2,D_71,Null,Null,Null,Null,No,23.0,780,1080,4
20230515B497478_001,VEH_3059,3,D_109,Null,Null,Null,Null,No,18.57,1080,120,4
Null,VEH_3062,1,O_129,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495851_001,VEH_3062,2,D_208,Null,Null,Null,Null,No,29.69,780,1080,0
20230515B495849_001,VEH_3062,3,D_233,Null,Null,Null,Null,No,16.6,1080,120,5
Null,VEH_3063,1,O_129,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B498982_001,VEH_3063,2,D_146,Null,Null,Null,Null,No,23.92,420,900,5
20230516B498910_001,VEH_3063,3,D_208,Null,Null,Null,Null,No,23.56,780,1080,5
Null,VEH_3102,1,O_93,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305156308631,VEH_3102,2,D_2074,2023-05-15 04:25,0,60,2023-05-15 05:25,Yes,26.29,0,360,0
Null,VEH_3102,3,O_276,2023-05-15 08:49,0,0,2023-05-15 08:49,Null,0.0,0,1440,-1
20230513B494579_001,VEH_3102,4,D_11,2023-05-15 10:34,0,60,2023-05-15 11:34,Yes,20.19,420,900,1
Null,VEH_3102,5,O_800,2023-05-15 13:10,0,0,2023-05-15 13:10,Null,0.0,0,1440,-1
20230515B498179_001,VEH_3102,6,D_195,2023-05-15 12:35,25,60,2023-05-15 14:00,Yes,17.37,780,1080,2
Null,VEH_3102,7,O_62,2023-05-16 00:49,0,0,2023-05-16 00:49,Null,0.0,0,1440,-1
M18408460,VEH_3102,8,D_273,2023-05-16 01:17,0,60,2023-05-16 02:17,Yes,18.29,1080,120,4
Null,VEH_3102,9,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498188_001,VEH_3102,10,D_137,Null,Null,Null,Null,No,16.95,420,900,5
20230515B495691_001,VEH_3102,11,D_48,Null,Null,Null,Null,No,9.89,0,360,5
Null,VEH_3202,1,O_40,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499696_001,VEH_3202,2,D_109,Null,Null,Null,Null,No,26.92,600,1020,5
Null,VEH_3203,1,O_40,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B499939_001,VEH_3203,2,D_109,Null,Null,Null,Null,No,16.79,420,900,5
20230516B000339_001,VEH_3203,3,D_109,Null,Null,Null,Null,No,8.79,420,900,5
Null,VEH_3204,1,O_40,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305176316783,VEH_3204,2,D_1394,Null,Null,Null,Null,No,17.68,600,1020,5
Null,VEH_3207,1,O_40,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B496757_001,VEH_3207,2,D_233,2023-05-16 01:48,0,60,2023-05-16 02:48,Yes,17.4,1080,120,4
Null,VEH_3207,3,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498265_001,VEH_3207,4,D_55,Null,Null,Null,Null,No,25.09,600,1020,4
Null,VEH_3211,1,O_40,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000040_001,VEH_3211,2,D_208,2023-05-16 01:54,0,60,2023-05-16 02:54,Yes,19.48,1080,120,4
